met_name,n,reaction,ec_number,ID,common_name,names,spontaneous,systematic_name,pathway
PROTON,NA,HCAMULTI-RXN,EC-1.14.12.19,HCAMULTI-RXN,NA,NA,NA,NA,HCAMHPDEG-PWY
OXYGEN-MOLECULE,NA,HCAMULTI-RXN,EC-1.14.12.19,HCAMULTI-RXN,NA,NA,NA,NA,HCAMHPDEG-PWY
"NADH",NA,HCAMULTI-RXN,EC-1.14.12.19,HCAMULTI-RXN,NA,NA,NA,NA,HCAMHPDEG-PWY
3-PHENYLPROPIONATE,NA,HCAMULTI-RXN,EC-1.14.12.19,HCAMULTI-RXN,NA,NA,NA,NA,HCAMHPDEG-PWY
CARBOXYETHYL-3-5-CYCLOHEXADIENE-1-2-DIOL,NA,HCAMULTI-RXN,EC-1.14.12.19,HCAMULTI-RXN,NA,NA,NA,NA,HCAMHPDEG-PWY
WATER,NA,RXN-13088,EC-1.4.3.24,RXN-13088,NA,NA,NA,NA,PWY66-201 // PWY-6993
OXYGEN-MOLECULE,NA,RXN-13088,EC-1.4.3.24,RXN-13088,NA,NA,NA,NA,PWY66-201 // PWY-6993
CPD-14092,NA,RXN-13088,EC-1.4.3.24,RXN-13088,NA,NA,NA,NA,PWY66-201 // PWY-6993
CPD-14100,NA,RXN-13088,EC-1.4.3.24,RXN-13088,NA,NA,NA,NA,PWY66-201 // PWY-6993
METHYLAMINE,NA,RXN-13088,EC-1.4.3.24,RXN-13088,NA,NA,NA,NA,PWY66-201 // PWY-6993
HYDROGEN-PEROXIDE,NA,RXN-13088,EC-1.4.3.24,RXN-13088,NA,NA,NA,NA,PWY66-201 // PWY-6993
PROTON,NA,RXN-21710,EC-3.5.3.M1,RXN-21710,NA,NA,NA,NA,PWY-4981
WATER,NA,RXN-21710,EC-3.5.3.M1,RXN-21710,NA,NA,NA,NA,PWY-4981
ARG,NA,RXN-21710,EC-3.5.3.M1,RXN-21710,NA,NA,NA,NA,PWY-4981
L-ORNITHINE,NA,RXN-21710,EC-3.5.3.M1,RXN-21710,NA,NA,NA,NA,PWY-4981
CARBON-DIOXIDE,NA,RXN-21710,EC-3.5.3.M1,RXN-21710,NA,NA,NA,NA,PWY-4981
AMMONIUM,NA,RXN-21710,EC-3.5.3.M1,RXN-21710,NA,NA,NA,NA,PWY-4981
WATER,NA,R141-RXN,EC-4.2.1.112,R141-RXN,NA,NA,NA,NA,P161-PWY
ACETYLENE,NA,R141-RXN,EC-4.2.1.112,R141-RXN,NA,NA,NA,NA,P161-PWY
ACETALD,NA,R141-RXN,EC-4.2.1.112,R141-RXN,NA,NA,NA,NA,P161-PWY
GLUTATHIONE,NA,RXN-11663,EC-2.5.1.18,RXN-11663,NA,NA,NA,NA,CAMALEXIN-SYN
CPD-21440,NA,RXN-11663,EC-2.5.1.18,RXN-11663,NA,NA,NA,NA,CAMALEXIN-SYN
CPD-12634,NA,RXN-11663,EC-2.5.1.18,RXN-11663,NA,NA,NA,NA,CAMALEXIN-SYN
WATER,NA,ACETYLORNDEACET-RXN,EC-3.5.1.16,ACETYLORNDEACET-RXN,NA,NA,NA,NA,GLUTORN-PWY
N-ALPHA-ACETYLORNITHINE,NA,ACETYLORNDEACET-RXN,EC-3.5.1.16,ACETYLORNDEACET-RXN,NA,NA,NA,NA,GLUTORN-PWY
L-ORNITHINE,NA,ACETYLORNDEACET-RXN,EC-3.5.1.16,ACETYLORNDEACET-RXN,NA,NA,NA,NA,GLUTORN-PWY
ACET,NA,ACETYLORNDEACET-RXN,EC-3.5.1.16,ACETYLORNDEACET-RXN,NA,NA,NA,NA,GLUTORN-PWY
ATP,NA,RXN1ZN3-10,NA,RXN1ZN3-10,NA,NA,NA,NA,PWY-8128 // DETHIOBIOTIN-SYN-RXN
CPD1ZN3-1,NA,RXN1ZN3-10,NA,RXN1ZN3-10,NA,NA,NA,NA,PWY-8128 // DETHIOBIOTIN-SYN-RXN
DETHIOBIOTIN,NA,RXN1ZN3-10,NA,RXN1ZN3-10,NA,NA,NA,NA,PWY-8128 // DETHIOBIOTIN-SYN-RXN
Pi,NA,RXN1ZN3-10,NA,RXN1ZN3-10,NA,NA,NA,NA,PWY-8128 // DETHIOBIOTIN-SYN-RXN
ADP,NA,RXN1ZN3-10,NA,RXN1ZN3-10,NA,NA,NA,NA,PWY-8128 // DETHIOBIOTIN-SYN-RXN
PROTON,NA,RXN1ZN3-10,NA,RXN1ZN3-10,NA,NA,NA,NA,PWY-8128 // DETHIOBIOTIN-SYN-RXN
PROTON,NA,DHBAMPLIG-RXN,NA,DHBAMPLIG-RXN,NA,NA,NA,NA,ENTBACSYN-PWY // PWY-7987 // PWY-7986 // PWY-7984 // PWY-5903 // RXN-19450 // RXN-19448 // RXN-19447 // RXN-19445 // PWY-6374
2-3-DIHYDROXYBENZOATE,NA,DHBAMPLIG-RXN,NA,DHBAMPLIG-RXN,NA,NA,NA,NA,ENTBACSYN-PWY // PWY-7987 // PWY-7986 // PWY-7984 // PWY-5903 // RXN-19450 // RXN-19448 // RXN-19447 // RXN-19445 // PWY-6374
ATP,NA,DHBAMPLIG-RXN,NA,DHBAMPLIG-RXN,NA,NA,NA,NA,ENTBACSYN-PWY // PWY-7987 // PWY-7986 // PWY-7984 // PWY-5903 // RXN-19450 // RXN-19448 // RXN-19447 // RXN-19445 // PWY-6374
CPD-62,NA,DHBAMPLIG-RXN,NA,DHBAMPLIG-RXN,NA,NA,NA,NA,ENTBACSYN-PWY // PWY-7987 // PWY-7986 // PWY-7984 // PWY-5903 // RXN-19450 // RXN-19448 // RXN-19447 // RXN-19445 // PWY-6374
PPI,NA,DHBAMPLIG-RXN,NA,DHBAMPLIG-RXN,NA,NA,NA,NA,ENTBACSYN-PWY // PWY-7987 // PWY-7986 // PWY-7984 // PWY-5903 // RXN-19450 // RXN-19448 // RXN-19447 // RXN-19445 // PWY-6374
ATP,NA,RXN-13547,EC-2.7.1,RXN-13547,NA,NA,NA,NA,PWY-7077
N-acetyl-D-galactosamine,NA,RXN-13547,EC-2.7.1,RXN-13547,NA,NA,NA,NA,PWY-7077
N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE,NA,RXN-13547,EC-2.7.1,RXN-13547,NA,NA,NA,NA,PWY-7077
ADP,NA,RXN-13547,EC-2.7.1,RXN-13547,NA,NA,NA,NA,PWY-7077
PROTON,NA,RXN-13547,EC-2.7.1,RXN-13547,NA,NA,NA,NA,PWY-7077
CPD-183,NA,GALLATE-DECARBOXYLASE-RXN,EC-4.1.1.59,GALLATE-DECARBOXYLASE-RXN,NA,NA,NA,NA,P3-PWY
PROTON,NA,GALLATE-DECARBOXYLASE-RXN,EC-4.1.1.59,GALLATE-DECARBOXYLASE-RXN,NA,NA,NA,NA,P3-PWY
CARBON-DIOXIDE,NA,GALLATE-DECARBOXYLASE-RXN,EC-4.1.1.59,GALLATE-DECARBOXYLASE-RXN,NA,NA,NA,NA,P3-PWY
PYROGALLOL,NA,GALLATE-DECARBOXYLASE-RXN,EC-4.1.1.59,GALLATE-DECARBOXYLASE-RXN,NA,NA,NA,NA,P3-PWY
"NAD-P-OR-NOP",NA,RXN-8775,EC-1.2.1.26,RXN-8775,NA,NA,NA,NA,PWY-5517 // PWY-7516
WATER,NA,RXN-8775,EC-1.2.1.26,RXN-8775,NA,NA,NA,NA,PWY-5517 // PWY-7516
CPD-654,NA,RXN-8775,EC-1.2.1.26,RXN-8775,NA,NA,NA,NA,PWY-5517 // PWY-7516
2-KETOGLUTARATE,NA,RXN-8775,EC-1.2.1.26,RXN-8775,NA,NA,NA,NA,PWY-5517 // PWY-7516
"NADH-P-OR-NOP",NA,RXN-8775,EC-1.2.1.26,RXN-8775,NA,NA,NA,NA,PWY-5517 // PWY-7516
PROTON,NA,RXN-8775,EC-1.2.1.26,RXN-8775,NA,NA,NA,NA,PWY-5517 // PWY-7516
12-DIACYL-3-O-ALPHA-D-GLUCOPYRANOSYL,NA,2.4.1.208-RXN,EC-2.4.1.208,2.4.1.208-RXN,NA,NA,NA,NA,PWY-7684
CPD-12575,NA,2.4.1.208-RXN,EC-2.4.1.208,2.4.1.208-RXN,NA,NA,NA,NA,PWY-7684
12-DIACYL-3-O-ALPHA-D-GLUCOPYRANOSYL1,NA,2.4.1.208-RXN,EC-2.4.1.208,2.4.1.208-RXN,NA,NA,NA,NA,PWY-7684
UDP,NA,2.4.1.208-RXN,EC-2.4.1.208,2.4.1.208-RXN,NA,NA,NA,NA,PWY-7684
PROTON,NA,2.4.1.208-RXN,EC-2.4.1.208,2.4.1.208-RXN,NA,NA,NA,NA,PWY-7684
CPD-12118,NA,RXN-9205,EC-2.1.1.163,RXN-9205,NA,NA,NA,NA,PWY-5844
S-ADENOSYLMETHIONINE,NA,RXN-9205,EC-2.1.1.163,RXN-9205,NA,NA,NA,NA,PWY-5844
CPD-12126,NA,RXN-9205,EC-2.1.1.163,RXN-9205,NA,NA,NA,NA,PWY-5844
ADENOSYL-HOMO-CYS,NA,RXN-9205,EC-2.1.1.163,RXN-9205,NA,NA,NA,NA,PWY-5844
PROTON,NA,RXN-9205,EC-2.1.1.163,RXN-9205,NA,NA,NA,NA,PWY-5844
WATER,NA,RXN-16656,EC-1.2.1.3,RXN-16656,NA,NA,NA,NA,PWY3DJ-11470
CPD-292,NA,RXN-16656,EC-1.2.1.3,RXN-16656,NA,NA,NA,NA,PWY3DJ-11470
CPD-9768,NA,RXN-16656,EC-1.2.1.3,RXN-16656,NA,NA,NA,NA,PWY3DJ-11470
"NADH",NA,RXN-16656,EC-1.2.1.3,RXN-16656,NA,NA,NA,NA,PWY3DJ-11470
PROTON,NA,RXN-16656,EC-1.2.1.3,RXN-16656,NA,NA,NA,NA,PWY3DJ-11470
ZYMOSTEROL,NA,RXN3O-178,EC-2.1.1.41,RXN3O-178,NA,NA,NA,NA,PWY-6075
S-ADENOSYLMETHIONINE,NA,RXN3O-178,EC-2.1.1.41,RXN3O-178,NA,NA,NA,NA,PWY-6075
PROTON,NA,RXN3O-178,EC-2.1.1.41,RXN3O-178,NA,NA,NA,NA,PWY-6075
ADENOSYL-HOMO-CYS,NA,RXN3O-178,EC-2.1.1.41,RXN3O-178,NA,NA,NA,NA,PWY-6075
FECOSTEROL,NA,RXN3O-178,EC-2.1.1.41,RXN3O-178,NA,NA,NA,NA,PWY-6075
FRUCTOSELYSINE,NA,RXN0-962,EC-2.7.1.218,RXN0-962,NA,NA,NA,NA,PWY0-521
ATP,NA,RXN0-962,EC-2.7.1.218,RXN0-962,NA,NA,NA,NA,PWY0-521
ADP,NA,RXN0-962,EC-2.7.1.218,RXN0-962,NA,NA,NA,NA,PWY0-521
FRUCTOSELYSINE-6-PHOSPHATE,NA,RXN0-962,EC-2.7.1.218,RXN0-962,NA,NA,NA,NA,PWY0-521
PROTON,NA,RXN0-962,EC-2.7.1.218,RXN0-962,NA,NA,NA,NA,PWY0-521
WATER,NA,"NADPYROPHOSPHAT-RXN",EC-3.6.1.22,"NADPYROPHOSPHAT-RXN",NA,NA,NA,NA,PWY-5381 // PWY-7761 // PYRIDNUCSAL-PWY // NAD-BIOSYNTHESIS-II
NICOTINAMIDE_NUCLEOTIDE,NA,"NADPYROPHOSPHAT-RXN",EC-3.6.1.22,"NADPYROPHOSPHAT-RXN",NA,NA,NA,NA,PWY-5381 // PWY-7761 // PYRIDNUCSAL-PWY // NAD-BIOSYNTHESIS-II
PROTON,NA,"NADPYROPHOSPHAT-RXN",EC-3.6.1.22,"NADPYROPHOSPHAT-RXN",NA,NA,NA,NA,PWY-5381 // PWY-7761 // PYRIDNUCSAL-PWY // NAD-BIOSYNTHESIS-II
WATER,NA,RXN0-6733,EC-3.6.1.63,RXN0-6733,NA,NA,NA,NA,PWY-7399 // PWY0-1533
CPD0-2479,NA,RXN0-6733,EC-3.6.1.63,RXN0-6733,NA,NA,NA,NA,PWY-7399 // PWY0-1533
CPD0-2480,NA,RXN0-6733,EC-3.6.1.63,RXN0-6733,NA,NA,NA,NA,PWY-7399 // PWY0-1533
PPI,NA,RXN0-6733,EC-3.6.1.63,RXN0-6733,NA,NA,NA,NA,PWY-7399 // PWY0-1533
PROTON,NA,RXN0-6733,EC-3.6.1.63,RXN0-6733,NA,NA,NA,NA,PWY-7399 // PWY0-1533
WATER,NA,RXN-16010,NA,RXN-16010,NA,NA,NA,NA,PWY-6048 // RXN-12573
CPD-13547,NA,RXN-16010,NA,RXN-16010,NA,NA,NA,NA,PWY-6048 // RXN-12573
CPD-17245,NA,RXN-16010,NA,RXN-16010,NA,NA,NA,NA,PWY-6048 // RXN-12573
SUC-COA,NA,TETHYDPICSUCC-RXN,EC-2.3.1.117,TETHYDPICSUCC-RXN,NA,NA,NA,NA,DAPLYSINESYN-PWY
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE,NA,TETHYDPICSUCC-RXN,EC-2.3.1.117,TETHYDPICSUCC-RXN,NA,NA,NA,NA,DAPLYSINESYN-PWY
WATER,NA,TETHYDPICSUCC-RXN,EC-2.3.1.117,TETHYDPICSUCC-RXN,NA,NA,NA,NA,DAPLYSINESYN-PWY
N-SUCCINYL-2-AMINO-6-KETOPIMELATE,NA,TETHYDPICSUCC-RXN,EC-2.3.1.117,TETHYDPICSUCC-RXN,NA,NA,NA,NA,DAPLYSINESYN-PWY
CO-A,NA,TETHYDPICSUCC-RXN,EC-2.3.1.117,TETHYDPICSUCC-RXN,NA,NA,NA,NA,DAPLYSINESYN-PWY
WATER,NA,GLUTAMIN-RXN,EC-3.5.1.38 // EC-3.5.1.2,GLUTAMIN-RXN,NA,NA,NA,NA,ANTHRANSYN-RXN // GLUTAMATE-SYNTHASE-FERREDOXIN-RXN // ASNSYNB-RXN // CARBPSYN-RXN // RXN-11322 // GMP-SYN-GLUT-RXN // CTPSYN-RXN // GLUTAMIDOTRANS-RXN // 6.3.5.6-RXN // PWY490-4 // 6.3.5.7-RXN // PWY-5921 // GLUTAMATE-SYNTHASE-NADH-RXN // RXN-20088 // PABASYN-RXN // GLUTAMATESYN-RXN // AMMASSIM-PWY // GLUTSYN-PWY // CITRULBIO-PWY // GLUTAMINDEG-PWY
GLN,NA,GLUTAMIN-RXN,EC-3.5.1.38 // EC-3.5.1.2,GLUTAMIN-RXN,NA,NA,NA,NA,ANTHRANSYN-RXN // GLUTAMATE-SYNTHASE-FERREDOXIN-RXN // ASNSYNB-RXN // CARBPSYN-RXN // RXN-11322 // GMP-SYN-GLUT-RXN // CTPSYN-RXN // GLUTAMIDOTRANS-RXN // 6.3.5.6-RXN // PWY490-4 // 6.3.5.7-RXN // PWY-5921 // GLUTAMATE-SYNTHASE-NADH-RXN // RXN-20088 // PABASYN-RXN // GLUTAMATESYN-RXN // AMMASSIM-PWY // GLUTSYN-PWY // CITRULBIO-PWY // GLUTAMINDEG-PWY
GLT,NA,GLUTAMIN-RXN,EC-3.5.1.38 // EC-3.5.1.2,GLUTAMIN-RXN,NA,NA,NA,NA,ANTHRANSYN-RXN // GLUTAMATE-SYNTHASE-FERREDOXIN-RXN // ASNSYNB-RXN // CARBPSYN-RXN // RXN-11322 // GMP-SYN-GLUT-RXN // CTPSYN-RXN // GLUTAMIDOTRANS-RXN // 6.3.5.6-RXN // PWY490-4 // 6.3.5.7-RXN // PWY-5921 // GLUTAMATE-SYNTHASE-NADH-RXN // RXN-20088 // PABASYN-RXN // GLUTAMATESYN-RXN // AMMASSIM-PWY // GLUTSYN-PWY // CITRULBIO-PWY // GLUTAMINDEG-PWY
AMMONIA,NA,GLUTAMIN-RXN,EC-3.5.1.38 // EC-3.5.1.2,GLUTAMIN-RXN,NA,NA,NA,NA,ANTHRANSYN-RXN // GLUTAMATE-SYNTHASE-FERREDOXIN-RXN // ASNSYNB-RXN // CARBPSYN-RXN // RXN-11322 // GMP-SYN-GLUT-RXN // CTPSYN-RXN // GLUTAMIDOTRANS-RXN // 6.3.5.6-RXN // PWY490-4 // 6.3.5.7-RXN // PWY-5921 // GLUTAMATE-SYNTHASE-NADH-RXN // RXN-20088 // PABASYN-RXN // GLUTAMATESYN-RXN // AMMASSIM-PWY // GLUTSYN-PWY // CITRULBIO-PWY // GLUTAMINDEG-PWY
PROTON,NA,GLUTAMIN-RXN,EC-3.5.1.38 // EC-3.5.1.2,GLUTAMIN-RXN,NA,NA,NA,NA,ANTHRANSYN-RXN // GLUTAMATE-SYNTHASE-FERREDOXIN-RXN // ASNSYNB-RXN // CARBPSYN-RXN // RXN-11322 // GMP-SYN-GLUT-RXN // CTPSYN-RXN // GLUTAMIDOTRANS-RXN // 6.3.5.6-RXN // PWY490-4 // 6.3.5.7-RXN // PWY-5921 // GLUTAMATE-SYNTHASE-NADH-RXN // RXN-20088 // PABASYN-RXN // GLUTAMATESYN-RXN // AMMASSIM-PWY // GLUTSYN-PWY // CITRULBIO-PWY // GLUTAMINDEG-PWY
"NADH-P-OR-NOP",NA,R203-RXN,EC-1.7.1,R203-RXN,NA,NA,NA,NA,P201-PWY
CPD-143,NA,R203-RXN,EC-1.7.1,R203-RXN,NA,NA,NA,NA,P201-PWY
NITRITE,NA,R203-RXN,EC-1.7.1,R203-RXN,NA,NA,NA,NA,P201-PWY
CPD-144,NA,R203-RXN,EC-1.7.1,R203-RXN,NA,NA,NA,NA,P201-PWY
"NAD-P-OR-NOP",NA,R203-RXN,EC-1.7.1,R203-RXN,NA,NA,NA,NA,P201-PWY
PHOSPHORIBOSYL-FORMIMINO-AICAR-P,NA,PRIBFAICARPISOM-RXN,EC-5.3.1.16,PRIBFAICARPISOM-RXN,NA,NA,NA,NA,HISTSYN-PWY
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P,NA,PRIBFAICARPISOM-RXN,EC-5.3.1.16,PRIBFAICARPISOM-RXN,NA,NA,NA,NA,HISTSYN-PWY
1-AMINO-PROPAN-2-OL,NA,AMINOPROPDEHYDROG-RXN,EC-1.1.1.75,AMINOPROPDEHYDROG-RXN,NA,NA,NA,NA,PWY-7378
PROTON,NA,AMINOPROPDEHYDROG-RXN,EC-1.1.1.75,AMINOPROPDEHYDROG-RXN,NA,NA,NA,NA,PWY-7378
AMINO-ACETONE,NA,AMINOPROPDEHYDROG-RXN,EC-1.1.1.75,AMINOPROPDEHYDROG-RXN,NA,NA,NA,NA,PWY-7378
"NADH",NA,AMINOPROPDEHYDROG-RXN,EC-1.1.1.75,AMINOPROPDEHYDROG-RXN,NA,NA,NA,NA,PWY-7378
OXYGEN-MOLECULE,NA,RXN-171,EC-1.14.11,RXN-171,NA,NA,NA,NA,PWY-102
2-KETOGLUTARATE,NA,RXN-171,EC-1.14.11,RXN-171,NA,NA,NA,NA,PWY-102
CPD1F-134,NA,RXN-171,EC-1.14.11,RXN-171,NA,NA,NA,NA,PWY-102
CPD-482,NA,RXN-171,EC-1.14.11,RXN-171,NA,NA,NA,NA,PWY-102
SUC,NA,RXN-171,EC-1.14.11,RXN-171,NA,NA,NA,NA,PWY-102
CARBON-DIOXIDE,NA,RXN-171,EC-1.14.11,RXN-171,NA,NA,NA,NA,PWY-102
OH-MYRISTOYL,NA,LIPIDADISACCHARIDESYNTH-RXN,EC-2.4.1.182,LIPIDADISACCHARIDESYNTH-RXN,NA,NA,NA,NA,"NAGLIPASYN-PWY"
BISOHMYR-GLUCOSAMINYL-1P,NA,LIPIDADISACCHARIDESYNTH-RXN,EC-2.4.1.182,LIPIDADISACCHARIDESYNTH-RXN,NA,NA,NA,NA,"NAGLIPASYN-PWY"
BISOHMYR-GLC,NA,LIPIDADISACCHARIDESYNTH-RXN,EC-2.4.1.182,LIPIDADISACCHARIDESYNTH-RXN,NA,NA,NA,NA,"NAGLIPASYN-PWY"
UDP,NA,LIPIDADISACCHARIDESYNTH-RXN,EC-2.4.1.182,LIPIDADISACCHARIDESYNTH-RXN,NA,NA,NA,NA,"NAGLIPASYN-PWY"
PROTON,NA,LIPIDADISACCHARIDESYNTH-RXN,EC-2.4.1.182,LIPIDADISACCHARIDESYNTH-RXN,NA,NA,NA,NA,"NAGLIPASYN-PWY"
WATER,NA,RXN-9311,EC-3.1.2.28,RXN-9311,NA,NA,NA,NA,PWY-5837
CPD-9925,NA,RXN-9311,EC-3.1.2.28,RXN-9311,NA,NA,NA,NA,PWY-5837
PROTON,NA,RXN-9311,EC-3.1.2.28,RXN-9311,NA,NA,NA,NA,PWY-5837
DIHYDROXYNAPHTHOATE,NA,RXN-9311,EC-3.1.2.28,RXN-9311,NA,NA,NA,NA,PWY-5837
CO-A,NA,RXN-9311,EC-3.1.2.28,RXN-9311,NA,NA,NA,NA,PWY-5837
"NADPH",NA,RXN-1106,EC-1.2.1.44,RXN-1106,NA,NA,NA,NA,PWY-361 // PWY-6027
FERULOYL-COA,NA,RXN-1106,EC-1.2.1.44,RXN-1106,NA,NA,NA,NA,PWY-361 // PWY-6027
PROTON,NA,RXN-1106,EC-1.2.1.44,RXN-1106,NA,NA,NA,NA,PWY-361 // PWY-6027
CONIFERYL-ALDEHYDE,NA,RXN-1106,EC-1.2.1.44,RXN-1106,NA,NA,NA,NA,PWY-361 // PWY-6027
CO-A,NA,RXN-1106,EC-1.2.1.44,RXN-1106,NA,NA,NA,NA,PWY-361 // PWY-6027
WATER,NA,RXN-7609,EC-3.1.3.5,RXN-7609,NA,NA,NA,NA,PWY-6608 // PWY-6607 // PWY-6606
GMP,NA,RXN-7609,EC-3.1.3.5,RXN-7609,NA,NA,NA,NA,PWY-6608 // PWY-6607 // PWY-6606
GUANOSINE,NA,RXN-7609,EC-3.1.3.5,RXN-7609,NA,NA,NA,NA,PWY-6608 // PWY-6607 // PWY-6606
Pi,NA,RXN-7609,EC-3.1.3.5,RXN-7609,NA,NA,NA,NA,PWY-6608 // PWY-6607 // PWY-6606
CPD0-2101,NA,RXN0-6367,EC-1.5.1.50,RXN0-6367,NA,NA,NA,NA,PWY0-1433
PROTON,NA,RXN0-6367,EC-1.5.1.50,RXN0-6367,NA,NA,NA,NA,PWY0-1433
CPD-11770,NA,RXN0-6367,EC-1.5.1.50,RXN0-6367,NA,NA,NA,NA,PWY0-1433
"NADPH",NA,RXN0-6367,EC-1.5.1.50,RXN0-6367,NA,NA,NA,NA,PWY0-1433
MANNOSE-1P,NA,2.7.7.13-RXN,EC-2.7.7.13,2.7.7.13-RXN,NA,NA,NA,NA,PWY-5659
PROTON,NA,2.7.7.13-RXN,EC-2.7.7.13,2.7.7.13-RXN,NA,NA,NA,NA,PWY-5659
GDP-MANNOSE,NA,2.7.7.13-RXN,EC-2.7.7.13,2.7.7.13-RXN,NA,NA,NA,NA,PWY-5659
PPI,NA,2.7.7.13-RXN,EC-2.7.7.13,2.7.7.13-RXN,NA,NA,NA,NA,PWY-5659
Protein-Dithiols,NA,RXN-20057,EC-1.8.4.16,RXN-20057,NA,NA,NA,NA,PWY0-1600
an-oxidized-DsbD-protein,NA,RXN-20057,EC-1.8.4.16,RXN-20057,NA,NA,NA,NA,PWY0-1600
a-reduced-DsbD-protein,NA,RXN-20057,EC-1.8.4.16,RXN-20057,NA,NA,NA,NA,PWY0-1600
Protein-Disulfides,NA,RXN-20057,EC-1.8.4.16,RXN-20057,NA,NA,NA,NA,PWY0-1600
DGMP,NA,GMKALT-RXN,EC-2.7.4.13 // EC-2.7.4.12,GMKALT-RXN,NA,NA,NA,NA,PWY-7224
ATP,NA,GMKALT-RXN,EC-2.7.4.13 // EC-2.7.4.12,GMKALT-RXN,NA,NA,NA,NA,PWY-7224
ADP,NA,GMKALT-RXN,EC-2.7.4.13 // EC-2.7.4.12,GMKALT-RXN,NA,NA,NA,NA,PWY-7224
DGDP,NA,GMKALT-RXN,EC-2.7.4.13 // EC-2.7.4.12,GMKALT-RXN,NA,NA,NA,NA,PWY-7224
WATER,NA,RXN-20566,EC-3.1.3.4,RXN-20566,NA,NA,NA,NA,PWY-8055
1-Palmitoyl-2-Acyl-Glycerol-P,NA,RXN-20566,EC-3.1.3.4,RXN-20566,NA,NA,NA,NA,PWY-8055
1-Palmitoyl-2-Acyl-Glycerols,NA,RXN-20566,EC-3.1.3.4,RXN-20566,NA,NA,NA,NA,PWY-8055
Pi,NA,RXN-20566,EC-3.1.3.4,RXN-20566,NA,NA,NA,NA,PWY-8055
ACYL-SN-GLYCEROL-3P,NA,RXN-1623,EC-2.3.1.51,RXN-1623,NA,NA,NA,NA,TRIGLSYN-PWY // PWY-5667
ACYL-COA,NA,RXN-1623,EC-2.3.1.51,RXN-1623,NA,NA,NA,NA,TRIGLSYN-PWY // PWY-5667
L-PHOSPHATIDATE,NA,RXN-1623,EC-2.3.1.51,RXN-1623,NA,NA,NA,NA,TRIGLSYN-PWY // PWY-5667
CO-A,NA,RXN-1623,EC-2.3.1.51,RXN-1623,NA,NA,NA,NA,TRIGLSYN-PWY // PWY-5667
MAL,NA,RXN-8964,EC-2.8.3.22,RXN-8964,NA,NA,NA,NA,PWY-5743
SUC-COA,NA,RXN-8964,EC-2.8.3.22,RXN-8964,NA,NA,NA,NA,PWY-5743
SUC,NA,RXN-8964,EC-2.8.3.22,RXN-8964,NA,NA,NA,NA,PWY-5743
CPD-208,NA,RXN-8964,EC-2.8.3.22,RXN-8964,NA,NA,NA,NA,PWY-5743
Reduced-CcmG-Proteins,NA,RXN-21410,EC-1.8.4.16,RXN-21410,NA,NA,NA,NA,PWY-8147
an-oxidized-DsbD-protein,NA,RXN-21410,EC-1.8.4.16,RXN-21410,NA,NA,NA,NA,PWY-8147
a-reduced-DsbD-protein,NA,RXN-21410,EC-1.8.4.16,RXN-21410,NA,NA,NA,NA,PWY-8147
Oxidized-CcmG-Proteins,NA,RXN-21410,EC-1.8.4.16,RXN-21410,NA,NA,NA,NA,PWY-8147
WATER,NA,RXN-8342,EC-2.8.1.12,RXN-8342,NA,NA,NA,NA,PWY-6823
Thiocarboxylated-MPT-synthases,NA,RXN-8342,EC-2.8.1.12,RXN-8342,NA,NA,NA,NA,PWY-6823
PRECURSOR-Z,NA,RXN-8342,EC-2.8.1.12,RXN-8342,NA,NA,NA,NA,PWY-6823
CPD-4,NA,RXN-8342,EC-2.8.1.12,RXN-8342,NA,NA,NA,NA,PWY-6823
MPT-Synthase-small-subunits,NA,RXN-8342,EC-2.8.1.12,RXN-8342,NA,NA,NA,NA,PWY-6823
PROTON,NA,RXN-8342,EC-2.8.1.12,RXN-8342,NA,NA,NA,NA,PWY-6823
"NAD-P-OR-NOP",NA,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,EC-1.5.1.49 // EC-1.5.1.1,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,NA,NA,NA,NA,PWY-7515 // PWY-4281
PRO,NA,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,EC-1.5.1.49 // EC-1.5.1.1,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,NA,NA,NA,NA,PWY-7515 // PWY-4281
DELTA1-PYRROLINE_2-CARBOXYLATE,NA,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,EC-1.5.1.49 // EC-1.5.1.1,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,NA,NA,NA,NA,PWY-7515 // PWY-4281
"NADH-P-OR-NOP",NA,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,EC-1.5.1.49 // EC-1.5.1.1,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,NA,NA,NA,NA,PWY-7515 // PWY-4281
PROTON,NA,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,EC-1.5.1.49 // EC-1.5.1.1,PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,NA,NA,NA,NA,PWY-7515 // PWY-4281
CPD-9854,NA,RXN-9225,EC-2.1.1.222,RXN-9225,NA,NA,NA,NA,PWY-5855
