,length,name
10352,163,group_16445
10353,58,group_16444
10354,242,group_16446
10355,168,group_16448
10356,99,group_15078
10357,293,group_657
10358,398,group_5882
10359,60,group_16449
10360,262,group_2491
10361,184,group_7529
10362,43,group_7264
10363,66,group_5644
10364,65,group_16450
10365,79,group_16451
10366,126,group_16452
10367,66,group_16453
10368,103,group_7486
10369,382,group_16454
10370,178,ompX_1
10371,35,group_16455
10372,259,group_16456
10373,146,group_16457
10374,86,group_16459
10375,429,group_16460
10376,92,group_16461
10377,370,group_16462
10378,351,group_6836
10379,95,group_329
10380,435,group_16463
10381,52,group_10733
10382,92,group_853
10383,35,group_11199
10384,223,group_11187
10385,60,group_11194
10386,193,group_11185
10387,69,group_11189
10388,71,group_11208
10389,72,group_11206
10390,180,group_11211
10391,101,virB2
10392,520,group_11204
10393,413,group_11186
10394,236,group_11209
10395,75,group_11197
10396,357,group_11210
10397,45,group_11196
10398,227,group_11200
10399,112,group_11188
10400,301,group_11198
10401,414,group_11195
10402,128,group_11205
10403,334,group_11191
10404,339,group_11201
10405,135,group_11213
10406,101,group_11202
10407,101,group_11203
10408,578,group_11214
10409,251,group_11212
10410,289,rclR_2
10411,441,rclA_2
10412,78,group_11192
10413,186,rclC_2
10414,320,fimH_1
10415,303,group_16464
10416,453,group_16473
10417,61,group_16471
10418,168,resA
10419,207,group_16465
10420,627,dsbD_1
10421,74,group_16467
10422,95,group_16477
10423,331,group_16466
10424,830,htrE_1
10425,233,yadV_1
10426,203,group_16468
10427,121,group_16474
10428,63,group_16472
10429,314,group_16475
10430,214,group_16470
10431,236,group_16476
10432,228,group_16469
10433,144,group_16478
10434,95,group_16479
10435,228,group_5361
10436,238,group_4468
10437,108,group_16480
10438,99,group_16481
10439,89,group_16482
10440,91,group_16483
10441,276,group_1604
10442,249,group_16484
10443,104,group_16485
10444,122,group_5973
10445,73,group_4589
10446,493,group_16486
10447,704,group_16490
10448,305,group_16488
10449,304,group_16489
10450,200,group_16492
10451,75,group_16487
10452,71,group_16491
10453,402,group_15156
10454,264,group_15172
10455,81,group_2804
10456,163,group_16493
10457,193,group_16494
10458,120,group_16495
10459,392,group_16496
10460,463,group_16497
10461,253,group_16502
10462,399,group_16499
10463,503,group_16500
10464,334,group_16498
10465,180,group_16503
10466,362,group_16504
10467,469,group_16501
10468,582,group_16506
10469,277,group_16505
10470,161,group_1347
10471,343,group_7062
10472,61,group_16507
10473,371,group_16508
10474,685,group_16509
10475,285,group_13466
10476,193,group_6852
10477,76,group_12366
10478,198,group_16511
10479,353,group_16510
10480,134,group_16515
10481,577,group_16517
10482,361,group_16516
10483,1040,group_16518
10484,297,group_9891
10485,116,group_9901
10486,203,group_9878
10487,195,group_9886
10488,345,group_9869
10489,358,group_6651
10490,322,group_7782
10491,353,group_16519
10492,401,group_16520
10493,266,group_16521
10494,153,group_14339
10495,239,hprR_2
10496,330,group_16523
10497,39,group_16524
10498,187,group_7299
10499,219,group_5663
10500,147,group_16525
10501,145,group_3327
10502,327,group_7569
10503,351,group_6837
10504,71,group_5201
10505,482,group_16526
10506,246,artJ_2
10507,133,group_16527
10508,238,group_16530
10509,392,group_16529
10510,318,group_16528
10511,327,group_16533
10512,326,group_16532
10513,31,group_16531
10514,70,group_16534
10515,88,group_16536
10516,60,group_16535
10517,124,group_16537
10518,153,vsr_1
10519,192,group_12773
10520,563,uvrB_2
10521,100,group_12761
10522,48,group_16538
10523,231,group_12748
10524,311,group_12749
10525,265,group_12752
10526,306,group_12801
10527,156,fdtC
10528,368,group_6403
10529,382,group_6134
10530,301,group_262
10531,432,group_5369
10532,309,group_8264
10533,264,group_2378
10534,253,tuaG
10535,438,group_16539
10536,69,group_16541
10537,140,group_16540
10538,67,group_16543
10539,29,group_16544
10540,36,group_7666
10541,85,group_2080
10542,455,group_16545
10543,198,group_16546
10544,128,group_16547
10545,184,group_16548
10546,55,group_16549
10547,164,group_16550
10548,164,group_16551
10549,35,group_16552
10550,404,group_16553
10551,229,group_16556
10552,431,group_16557
10553,215,trmR
10554,100,group_16559
10555,277,group_16560
10556,230,ushA_2
10557,339,group_16561
10558,118,group_16562
10559,240,group_16563
10560,394,group_16566
10561,58,group_16564
10562,454,group_16565
10563,445,group_5216
10564,302,group_226
10565,748,group_1373
10566,92,group_855
10567,132,group_5352
10568,75,group_4090
10569,290,group_837
10570,537,group_16567
10571,141,ycdX_1
10572,117,group_8314
10573,496,group_8345
10574,189,group_8326
10575,391,group_8339
10576,89,group_1370
10577,326,group_7638
10578,82,group_2646
10579,575,group_2729
10580,692,rhlB_1
10581,463,group_4660
10582,422,group_16568
10583,593,group_2532
10584,712,recF_1
10585,93,group_660
10586,58,group_6244
10587,94,group_16569
10588,179,group_16570
10589,336,group_7280
10590,191,group_7000
10591,535,prmC_1
10592,383,group_6115
10593,971,hsdR
10594,65,mrr_1
10595,192,mrr_2
10596,160,group_16571
10597,335,group_16572
10598,56,group_6359
10599,386,group_16574
10600,311,group_16575
10601,422,group_16576
10602,89,group_16577
10603,81,group_10779
10604,47,group_10777
10605,185,group_10776
10606,118,group_10778
10607,94,group_477
10608,41,group_7389
10609,726,group_16578
10610,129,group_16579
10611,624,group_16581
10612,132,group_9169
10613,94,group_9164
10614,151,group_9170
10615,43,group_11308
10616,83,group_16582
10617,218,dsbA_2
10618,141,yicL_2
10619,230,yraI_3
10620,70,group_16584
10621,250,group_16585
10622,891,group_16586
10623,442,group_16587
10624,386,group_16588
10625,427,group_16589
10626,165,group_16590
10627,179,group_16591
10628,130,group_16592
10629,223,group_16593
10630,203,group_16595
10631,176,group_16597
10632,83,group_16599
10633,93,group_16596
10634,179,group_16600
10635,118,group_16601
10636,738,group_16603
10637,185,ompX_4
10638,108,group_16606
10639,191,group_16608
10640,342,group_16604
10641,127,group_16610
10642,98,group_16611
10643,86,group_16612
10644,165,group_16613
10645,77,group_16614
10646,112,group_16615
10647,131,group_16616
10648,265,group_16617
10649,153,group_11082
10650,135,group_16618
10651,73,group_16619
10652,187,group_16622
10653,320,group_16625
10654,102,group_16626
10655,137,group_4720
10656,63,group_16627
10657,165,group_16628
10658,67,group_16629
10659,139,group_4392
10660,68,group_16630
10661,180,group_16634
10662,397,group_16635
10663,165,group_16636
10664,118,group_16637
10665,414,group_16638
10666,409,group_13841
10667,541,group_13848
10668,107,group_7130
10669,183,group_16639
10670,137,group_9576
10671,164,group_10345
10672,382,group_10344
10673,178,group_10327
10674,413,group_10323
10675,595,group_16640
10676,630,group_16641
10677,142,group_16642
10678,59,group_8309
10679,59,group_8310
10680,74,group_8323
10681,634,group_8340
10682,140,group_8362
10683,85,group_8348
10684,90,group_1213
10685,169,group_16643
10686,72,group_4902
10687,350,group_6872
10688,349,group_6912
10689,913,group_16644
10690,60,group_16645
10691,75,group_4092
10692,365,group_16647
10693,180,group_16646
10694,385,group_16649
10695,293,group_16651
10696,85,group_16663
10697,75,group_16660
10698,65,group_10235
10699,115,group_16665
10700,71,group_5565
10701,79,group_3182
10702,81,group_2808
10703,230,group_5295
10704,92,group_16666
10705,739,group_16667
10706,371,ydhC_2
10707,231,group_16668
10708,195,group_16669
10709,154,group_16670
10710,295,group_16671
10711,455,group_16672
10712,155,group_11094
10713,159,group_11098
10714,234,group_11095
10715,249,group_16686
10716,61,group_16688
10717,188,group_16689
10718,80,group_16690
10719,118,group_16691
10720,64,group_16692
10721,62,group_16696
10722,239,group_16693
10723,324,group_16697
10724,473,group_16698
10725,113,group_16699
10726,79,group_16701
10727,87,ykgM_2
10728,190,group_16706
10729,58,group_16709
10730,150,group_16710
10731,59,group_16711
10732,130,group_14935
10733,85,group_16712
10734,496,group_16715
10735,493,group_16713
10736,345,group_16714
10737,575,group_16716
10738,279,group_1435
10739,192,group_6936
10740,349,group_6911
10741,444,group_5242
10742,187,group_7302
10743,49,group_16717
10744,32,group_16718
10745,183,clpP1
10746,248,group_16719
10747,32,group_16720
10748,125,group_5810
10749,124,group_5870
10750,81,group_2807
10751,411,group_16722
10752,68,group_16723
10753,120,group_16721
10754,69,group_16725
10755,685,group_16726
10756,186,group_16727
10757,68,group_16728
10758,62,group_16729
10759,46,group_16730
10760,149,group_16695
10761,54,group_16694
10762,85,group_16731
10763,378,phoE_3
10764,62,rcbA_2
10765,87,group_13733
10766,354,group_13731
10767,190,group_16732
10768,216,group_16733
10769,350,group_16734
10770,59,group_16735
10771,715,group_16736
10772,216,group_16737
10773,335,group_12023
10774,401,fabV
10775,138,phaJ
10776,521,ydiF_2
10777,445,group_16740
10778,402,group_16739
10779,239,group_16738
10780,304,yafC_2
10781,66,group_16743
10782,177,group_16744
10783,379,cdaR_1
10784,422,gntP_1
10785,365,garK_1
10786,105,group_16745
10787,164,group_16746
10788,184,group_11100
10789,132,group_11087
10790,95,group_11097
10791,49,group_11089
10792,62,group_16724
10793,234,group_4941
10794,94,group_16750
10795,102,group_16747
10796,148,group_16752
10797,225,group_16753
10798,180,group_16755
10799,557,group_2939
10800,180,group_7959
10801,241,group_4204
10802,198,tfaR
10803,686,group_1770
10804,182,group_7759
10805,394,group_5935
10806,116,group_6347
10807,728,group_1487
10808,91,group_1038
10809,128,group_5587
10810,112,group_6709
10811,250,yhdJ_3
10812,101,group_7731
10813,153,group_2324
10814,381,group_6160
10815,254,group_3041
10816,157,group_1855
10817,157,group_1852
10818,232,group_5296
10819,342,group_7114
10820,349,group_6914
10821,608,group_2437
10822,350,group_6873
10823,87,group_1718
10824,134,group_5251
10825,206,group_6125
10826,76,group_3871
10827,138,group_4527
10828,125,group_15116
10829,219,group_15115
10830,72,group_16756
10831,122,group_16757
10832,664,cirA_4
10833,66,group_13390
10834,146,group_16758
10835,60,group_11316
10836,85,group_14937
10837,79,group_3185
10838,211,group_5966
10839,233,group_5056
10840,79,group_16759
10841,100,group_16760
10842,127,group_5654
10843,255,group_16761
10844,99,group_16708
10845,86,group_16762
10846,80,group_12843
10847,108,group_16763
10848,186,group_16765
10849,450,group_16767
10850,147,group_16766
10851,329,xerC_7
10852,104,group_16749
10853,130,group_16751
10854,217,fdnI_1
10855,295,fdnH_1
10856,87,lldR_1
10857,642,group_16768
10858,64,group_5832
10859,216,group_5797
10860,97,group_43
10861,106,group_7212
10862,192,group_6941
10863,145,group_3328
10864,150,group_2649
10865,88,group_1546
10866,215,group_5836
10867,98,group_8172
10868,67,group_5548
10869,1067,group_468
10870,134,group_5252
10871,207,group_6094
10872,184,group_7532
10873,738,group_1428
10874,117,group_6292
10875,100,group_7868
10876,96,group_190
10877,58,group_6247
10878,800,group_1134
10879,238,group_4473
10880,131,group_5426
10881,106,group_7213
10882,618,group_2334
10883,498,group_3833
10884,163,group_1137
10885,561,group_2889
10886,189,group_7143
10887,606,group_2443
10888,125,group_5811
10889,177,group_8199
10890,225,group_5474
10891,55,group_6445
10892,158,group_1732
10893,201,group_6319
10894,50,group_6823
10895,59,group_6173
10896,577,group_2711
10897,437,group_16769
10898,390,group_16770
10899,161,group_16771
10900,144,group_3488
10901,81,group_16772
10902,150,group_16773
10903,338,group_16780
10904,269,group_16774
10905,374,group_16776
10906,423,group_16782
10907,375,group_16779
10908,629,group_16777
10909,300,group_16778
10910,416,group_16775
10911,369,group_16781
10912,131,group_5427
10913,2139,group_16784
10914,321,group_16783
10915,121,rayT_2
10916,452,group_16785
10917,119,group_6171
10918,100,group_7869
10919,52,group_15803
10920,115,group_16786
10921,172,group_16788
10922,282,group_16787
10923,362,group_16789
10924,155,group_2078
10925,194,group_16792
10926,366,group_16791
10927,70,group_16790
10928,51,group_16793
10929,134,group_16794
10930,186,group_16795
10931,706,group_16797
10932,383,group_16796
10933,49,group_16798
10934,59,group_16800
10935,275,group_16801
10936,133,group_16802
10937,167,group_16803
10938,121,group_16804
10939,322,group_16805
10940,145,group_16806
10941,232,group_10484
10942,202,group_10493
10943,110,group_10584
10944,185,group_10566
10945,120,group_16807
10946,183,group_16808
10947,99,yjiK_3
10948,139,group_16809
10949,207,gadX_1
10950,169,group_16810
10951,74,group_16812
10952,314,group_8111
10953,119,group_16813
10954,68,group_14153
10955,399,group_16814
10956,416,group_16816
10957,274,group_16818
10958,353,group_16819
10959,374,group_16817
10960,431,group_16820
10961,360,group_16828
10962,543,group_16821
10963,665,group_16825
10964,115,group_16823
10965,427,group_16826
10966,696,group_16824
10967,113,group_16827
10968,98,group_16822
10969,210,group_16829
10970,120,group_16830
10971,1161,group_16831
10972,80,group_16836
10973,298,group_16839
10974,440,group_16832
10975,82,group_16834
10976,57,group_16833
10977,47,group_16838
10978,96,group_16835
10979,301,group_16837
10980,339,group_16840
10981,335,group_16841
10982,60,group_13781
10983,455,group_16842
10984,70,group_16843
10985,127,group_16844
10986,156,rhsD_1
10987,541,group_16846
10988,241,group_16848
10989,145,group_16850
10990,541,group_16847
10991,159,group_1592
10992,71,group_16851
10993,408,group_16852
10994,70,group_16853
10995,73,group_16854
10996,132,group_16855
10997,137,group_4724
10998,259,group_16856
10999,63,group_16857
11000,119,group_16858
11001,68,group_16859
11002,105,group_16860
11003,217,group_16861
11004,63,group_5912
11005,169,group_587
11006,83,group_16862
11007,167,group_16863
11008,60,group_16865
11009,319,group_16866
11010,339,group_16868
11011,206,group_16867
11012,175,group_16870
11013,816,group_16869
11014,247,group_16871
11015,103,group_16872
11016,253,group_16873
11017,363,group_16877
11018,266,group_16879
11019,382,group_16878
11020,200,group_16876
11021,360,group_16880
11022,253,group_16874
11023,466,group_16875
11024,617,group_16881
11025,72,group_16882
11026,151,group_16883
11027,249,group_16884
11028,422,group_16885
11029,77,group_3658
11030,278,group_1499
11031,330,group_12867
11032,94,group_12873
11033,59,group_12874
11034,177,group_12872
11035,259,group_16886
11036,261,faeG_1
11037,282,group_16887
11038,1010,group_16889
11039,43,group_16890
11040,55,group_16891
11041,146,group_16892
11042,33,group_16893
11043,181,group_16894
11044,373,group_6311
11045,216,group_5799
11046,142,group_16896
11047,89,group_16895
11048,57,group_16897
11049,261,group_10065
11050,74,group_4315
11051,214,group_5872
11052,173,group_234
11053,471,group_16899
11054,76,group_16904
11055,116,group_16906
11056,102,group_16909
11057,68,group_11468
11058,89,group_16910
11059,68,group_16911
11060,127,group_9343
11061,176,group_12646
11062,140,rpnB_1
11063,91,group_16913
11064,86,group_16912
11065,91,finO_1
11066,47,group_16915
11067,170,group_16914
11068,126,group_16916
11069,231,group_16917
11070,315,ompT_2
11071,297,group_16929
11072,112,group_16924
11073,1596,group_16921
11074,916,group_16930
11075,977,group_16918
11076,476,group_16919
11077,533,group_16922
11078,76,group_16926
11079,250,group_16920
11080,35,group_16927
11081,71,group_16925
11082,80,group_16931
11083,97,group_16928
11084,101,group_16923
11085,229,repE_2
11086,70,group_16932
11087,279,group_16934
11088,395,group_16937
11089,115,group_16938
11090,193,group_16941
11091,110,group_16944
11092,388,group_16945
11093,68,group_5478
11094,751,group_1358
11095,180,group_7961
11096,1509,group_174
11097,263,group_2441
11098,1018,group_555
11099,301,group_264
11100,855,srmB_2
11101,1051,rapA_1
11102,199,group_16946
11103,59,group_6175
11104,36,group_16947
11105,136,group_16948
11106,77,group_16949
11107,126,group_16951
11108,80,group_16952
11109,43,group_16953
11110,67,group_16954
11111,196,group_6664
11112,173,group_11302
11113,110,group_11311
11114,206,group_12640
11115,263,group_12642
11116,123,group_14633
11117,317,group_16956
11118,75,group_16958
11119,93,group_16957
11120,101,group_9811
11121,50,group_16632
11122,185,group_16633
11123,153,group_16631
11124,44,group_16959
11125,87,group_1721
11126,67,group_5550
11127,152,group_16960
11128,253,group_16963
11129,153,group_16971
11130,114,group_16977
11131,146,group_16968
11132,104,group_16978
11133,100,group_16979
11134,138,group_4536
11135,92,group_16981
11136,76,group_16980
11137,146,phoE_2
11138,71,group_16982
11139,123,group_16983
